# confident-tier margin threshold: 3.9816
# fitted for >=95% precision on a held-back split
# category	feature	weight
cloud	w:video	1.5507
cloud	w:virtual	1.5507
cloud	w:weechat	1.5507
cloud	w:wingpanel	1.5507
cloud	w:working	1.5507
cloud	w:znc	1.5507
cloud	w:data	1.5019
cloud	host:web.archive.org	1.4249
cloud	license:CC-BY-SA-3.0	1.4249
cloud	license:LPPL-1.3c	1.4249
cloud	w:agent	1.4249
cloud	w:amd	1.4249
cloud	w:chicken	1.4249
cloud	w:conquer	1.4249
cloud	w:customizable	1.4249
cloud	w:elm	1.4249
cloud	w:english	1.4249
cloud	w:gui	1.4249
cloud	w:lisp	1.4249
cloud	w:one	1.4249
cloud	w:parser	1.4249
cloud	w:platform	1.4249
cloud	w:powerful	1.4249
cloud	w:program	1.4249
cloud	w:providing	1.4249
cloud	w:release	1.4249
cloud	w:ubuntu	1.4249
cloud	w:unhinted	1.4249
cloud	w:useful	1.4249
cloud	w:uses	1.4249
cloud	w:window	1.4249
cloud	w:tool	1.4072
cloud	builder:buildPythonApplication	1.3844
cloud	w:files	1.3844
cloud	license:AGPL-3.0-only	1.3130
cloud	license:APSL-2.0	1.3130
cloud	license:LGPL-2.1	1.3130
cloud	license:free	1.3130
cloud	w:binary	1.3130
cloud	w:browser	1.3130
cloud	w:daemon	1.3130
cloud	w:device	1.3130
cloud	w:displays	1.3130
cloud	w:hyprland	1.3130
cloud	w:javascript	1.3130
cloud	w:kodi	1.3130
cloud	w:man	1.3130
cloud	w:management	1.3130
cloud	w:playing	1.3130
cloud	w:quake	1.3130
cloud	w:systems	1.3130
cloud	w:time	1.3130
cloud	w:user	1.3130
cloud	w:utility	1.3130
cloud	license:LGPL-3.0-only	1.2375
cloud	builder:buildKodiAddon	1.2122
cloud	host:eclipse.org	1.2122
cloud	license:CC-BY-4.0	1.2122
cloud	w:analysis	1.2122
cloud	w:check	1.2122
cloud	w:components	1.2122
cloud	w:core	1.2122
cloud	w:custom	1.2122
cloud	w:database	1.2122
cloud	w:developers	1.2122
cloud	w:features	1.2122
cloud	w:ibus	1.2122
cloud	w:indicator	1.2122
cloud	w:intel	1.2122
cloud	w:original	1.2122
cloud	w:panel	1.2122
cloud	w:pantheon	1.2122
cloud	w:pim	1.2122
cloud	w:printer	1.2122
cloud	w:project	1.2122
cloud	w:python	1.2122
cloud	w:scripts	1.2122
cloud	w:search	1.2122
cloud	w:tmux	1.2122
cloud	w:top	1.2122
cloud	w:viewer	1.2122
cloud	w:windows	1.2122
cloud	w:manager	1.1830
cloud	builder:vimUtils.buildVimPlugin	1.1206
cloud	host:jetbrains.com	1.1206
cloud	license:unfreeRedistributable	1.1206
cloud	w:alternative	1.1206
cloud	w:audio	1.1206
cloud	w:collection	1.1206
cloud	w:commands	1.1206
cloud	w:component	1.1206
cloud	w:information	1.1206
cloud	w:input	1.1206
cloud	w:java	1.1206
cloud	w:lxqt	1.1206
cloud	w:small	1.1206
cloud	w:style	1.1206
cloud	w:touch	1.1206
cloud	w:wayland	1.1206
cloud	license:Artistic-2.0	1.0366
cloud	w:berkeley	1.0366
cloud	w:control	1.0366
cloud	w:environment	1.0366
cloud	w:fast	1.0366
cloud	w:jetbrains	1.0366
cloud	w:libraries	1.0366
cloud	w:mimicking	1.0366
cloud	w:neovim	1.0366
cloud	w:pass	1.0366
cloud	w:realtek	1.0366
cloud	w:rust	1.0366
cloud	w:terminal	1.0366
cloud	w:various	1.0366
cloud	w:width	1.0366
cloud	w:written	1.0366
cloud	svc:true	1.0027
cloud	w:module	0.9886
cloud	w:support	0.9635
cloud	builder:buildNpmPackage	0.9590
cloud	host:brother.com	0.9590
cloud	host:opensource.apple.com	0.9590
cloud	host:pagure.io	0.9590
cloud	license:publicDomain	0.9590
cloud	w:brother	0.9590
cloud	w:built	0.9590
cloud	w:darwin	0.9590
cloud	w:easy	0.9590
cloud	w:fork	0.9590
cloud	w:indian	0.9590
cloud	w:iosevka	0.9590
cloud	w:lv2	0.9590
cloud	w:mono	0.9590
cloud	w:access	0.8868
cloud	w:adds	0.8868
cloud	w:app	0.8868
cloud	w:build	0.8868
cloud	w:elementary	0.8868
cloud	w:grafana	0.8868
cloud	w:languages	0.8868
cloud	w:libretro	0.8868
cloud	w:lomiri	0.8868
cloud	w:music	0.8868
cloud	w:normal	0.8868
cloud	w:player	0.8868
cloud	w:postgresql	0.8868
cloud	w:runtime	0.8868
cloud	w:software	0.8868
cloud	w:theme	0.8868
cloud	w:variant	0.8868
cloud	host:grafana.com	0.8195
cloud	w:common	0.8195
cloud	w:gnu	0.8195
cloud	w:linux	0.7612
cloud	builder:buildDotnetModule	0.7563
cloud	host:ctan.org	0.7563
cloud	host:ftp.gnu.org	0.7563
cloud	w:designed	0.7563
cloud	w:eclipse	0.7563
cloud	w:editor	0.7563
cloud	w:home	0.7563
cloud	w:integration	0.7563
cloud	w:ligature	0.7563
cloud	w:scheme	0.7563
cloud	w:settings	0.7563
cloud	w:tiny	0.7563
cloud	has:mainProgram	0.6975
cloud	builder:buildHomeAssistantComponent	0.6968
cloud	gui:wrapGAppsHook4	0.6968
cloud	host:dotnet.github.io	0.6968
cloud	host:optifine.net	0.6968
cloud	host:wiki.documentfoundation.org	0.6968
cloud	w:c++	0.6968
cloud	w:compiler	0.6968
cloud	w:development	0.6968
cloud	w:fish	0.6968
cloud	w:libreoffice	0.6968
cloud	w:minecraft	0.6968
cloud	w:mod	0.6968
cloud	w:monitoring	0.6968
cloud	w:mopidy	0.6968
cloud	w:obs	0.6968
cloud	w:script	0.6968
cloud	w:skk	0.6968
cloud	w:studio	0.6968
cloud	w:text	0.6968
cloud	builder:runCommand	0.6428
cloud	builder:buildDunePackage	0.6406
cloud	w:allows	0.6406
cloud	w:aspell	0.6406
cloud	w:assistant	0.6406
cloud	w:hyphen	0.6406
cloud	w:mobile	0.6406
cloud	w:ocaml	0.6406
cloud	w:optimization	0.6406
cloud	w:configuration	0.5873
cloud	w:corner	0.5873
cloud	w:engine	0.5873
cloud	w:file	0.5873
cloud	w:gnome	0.5873
cloud	w:net	0.5873
cloud	w:round	0.5873
cloud	w:tools	0.5873
cloud	host:extensions.gnome.org	0.5366
cloud	host:nerdfonts.com	0.5366
cloud	host:translatelocally.com	0.5366
cloud	w:model	0.5366
cloud	w:translatelocally	0.5366
cloud	w:open	-0.5196
cloud	gui:gtk3	-0.5375
cloud	w:extension	-0.5896
cloud	license:LGPL-2.1-only	-0.6064
cloud	w:driver	-0.6064
cloud	license:unfree	-0.6393
cloud	license:LGPL-3.0-or-later	-0.7471
cloud	w:source	-0.8318
cloud	license:OFL-1.1	-0.8453
cloud	w:library	-0.8587
cloud	license:LGPL-2.1-or-later	-1.0076
cloud	license:BSD-2-Clause	-1.1077
cloud	builder:fetchurl	-1.1215
cloud	license:LGPL-2.0-or-later	-1.2096
cloud	builder:stdenv.mkDerivation	-1.3908
cloud	license:GPL-3.0-only	-1.4790
cloud	builder:stdenvNoCC.mkDerivation	-1.5173
cloud	license:GPL-3.0-or-later	-1.7191
cloud	license:GPL-2.0-only	-1.9599
cloud	license:CC0-1.0	-2.0785
cloud	host:invent.kde.org	-2.0982
cloud	license:BSD-3-Clause	-2.1176
cloud	license:GPL-2.0-or-later	-2.3077
database	w:postgresql	7.8299
database	license:PostgreSQL	6.8342
database	w:database	4.0444
database	w:scalable	3.7210
database	w:distributed	3.6389
database	w:search	3.6389
database	w:efficient	3.6020
database	w:functions	3.3500
database	w:integrates	3.3500
database	w:uses	2.9810
database	license:AGPL-3.0-only	2.8372
database	w:connect	2.8058
database	w:high	2.8058
database	w:http	2.8058
database	w:page	2.8058
database	w:values	2.8058
database	w:analysis	2.7114
database	w:building	2.6045
database	w:but	2.6045
database	w:cloud	2.6045
database	w:high-performance	2.6045
database	w:api	2.4368
database	w:google	2.4368
database	w:method	2.4368
database	license:Apache-2.0	2.1357
database	w:top	2.0553
database	w:information	1.9546
database	svc:true	1.8340
database	w:lightweight	1.7789
database	w:adds	1.7013
database	w:data	1.6844
database	w:framework	1.5618
database	w:support	1.5253
database	w:text	1.4986
database	host:developer.android.com	1.4736
database	host:gitlab.linphone.org	1.4736
database	host:multitran.sourceforge.net	1.4736
database	license:APSL-1.0	1.4736
database	license:FSFAP	1.4736
database	license:Unlicense	1.4736
database	name:prefix:kde-	1.4736
database	name:suffix-driver	1.4736
database	name:suffix-theme	1.4736
database	name:suffix-tools	1.4736
database	w:about	1.4736
database	w:addon	1.4736
database	w:advanced	1.4736
database	w:alert	1.4736
database	w:also	1.4736
database	w:between	1.4736
database	w:calendar	1.4736
database	w:cards	1.4736
database	w:clang	1.4736
database	w:clean	1.4736
database	w:clients	1.4736
database	w:condensed	1.4736
database	w:controller	1.4736
database	w:deadbeef	1.4736
database	w:disk	1.4736
database	w:distribution	1.4736
database	w:documents	1.4736
database	w:dotted	1.4736
database	w:drivers	1.4736
database	w:embedded	1.4736
database	w:extensible	1.4736
database	w:firefox	1.4736
database	w:flexible	1.4736
database	w:format	1.4736
database	w:freshrss	1.4736
database	w:games	1.4736
database	w:generator	1.4736
database	w:highlighting	1.4736
database	w:including	1.4736
database	w:injection	1.4736
database	w:install	1.4736
database	w:integrate	1.4736
database	w:kio	1.4736
database	w:laptop	1.4736
database	w:linphone	1.4736
database	w:lldb	1.4736
database	w:llvm	1.4736
database	w:lua	1.4736
database	w:machine	1.4736
database	w:makes	1.4736
database	w:many	1.4736
database	w:markdown	1.4736
database	w:multitran	1.4736
database	w:native	1.4736
database	w:networking	1.4736
database	w:nvidia	1.4736
database	w:pages	1.4736
database	w:password	1.4736
database	w:plug	1.4736
database	w:puzzle	1.4736
database	w:red	1.4736
database	w:running	1.4736
database	w:security	1.4736
database	w:single	1.4736
database	w:sound	1.4736
database	w:state	1.4736
database	w:supporting	1.4736
database	w:switchboard	1.4736
database	w:syntax	1.4736
database	w:tree	1.4736
database	w:typing	1.4736
database	w:unicode	1.4736
database	w:vdr	1.4736
database	w:vim	1.4736
database	w:work	1.4736
database	w:yamagi	1.4736
database	w:extension	1.4246
database	w:engine	1.3829
database	builder:buildFHSEnv	1.3059
database	host:buildbot.net	1.3059
database	host:enlightenment.org	1.3059
database	license:BSL-1.0	1.3059
database	license:EPL-1.0	1.3059
database	name:suffix-server	1.3059
database	w:around	1.3059
database	w:base	1.3059
database	w:buildbot	1.3059
database	w:calculator	1.3059
database	w:capture	1.3059
database	w:channel	1.3059
database	w:characters	1.3059
database	w:console	1.3059
database	w:controlling	1.3059
database	w:documentation	1.3059
database	w:emulator	1.3059
database	w:handling	1.3059
database	w:hashes	1.3059
database	w:keyboard	1.3059
database	w:menu	1.3059
database	w:mode	1.3059
database	w:new	1.3059
database	w:nix	1.3059
database	w:notification	1.3059
database	w:obtain	1.3059
database	w:open-source	1.3059
database	w:passwords	1.3059
database	w:php	1.3059
database	w:qml	1.3059
database	w:quickly	1.3059
database	w:ssh	1.3059
database	w:status	1.3059
database	w:swift	1.3059
database	w:toolchain	1.3059
database	w:view	1.3059
database	w:visual	1.3059
database	w:x86	1.3059
database	w:client	1.2931
database	w:open	1.1932
database	host:gnu.org	1.1622
database	host:kernel.org	1.1622
database	host:lilypond.org	1.1622
database	host:open-music-kontrollers.ch	1.1622
database	license:Classpath-exception-2.0	1.1622
database	license:ISC	1.1622
database	w:akonadi	1.1622
database	w:android	1.1622
database	w:apps	1.1622
database	w:assist	1.1622
database	w:bluetooth	1.1622
database	w:color	1.1622
database	w:create	1.1622
database	w:display	1.1622
database	w:firmware	1.1622
database	w:functionality	1.1622
database	w:ghidra	1.1622
database	w:hardware	1.1622
database	w:helm	1.1622
database	w:image	1.1622
database	w:jack	1.1622
database	w:json	1.1622
database	w:lilypond	1.1622
database	w:make	1.1622
database	w:minimal	1.1622
database	w:modern	1.1622
database	w:monitor	1.1622
database	w:monospace	1.1622
database	w:notifications	1.1622
database	w:official	1.1622
database	w:openjdk	1.1622
database	w:power	1.1622
database	w:process	1.1622
database	w:programs	1.1622
database	w:re-imagination	1.1622
database	w:real-time	1.1622
database	w:sdk	1.1622
database	w:session	1.1622
database	w:suite	1.1622
database	w:through	1.1622
database	w:version	1.1622
database	w:video	1.1622
database	w:virtual	1.1622
database	w:weechat	1.1622
database	w:wingpanel	1.1622
database	w:working	1.1622
database	w:znc	1.1622
database	w:plugin	1.1065
database	w:web	1.0573
database	host:web.archive.org	1.0363
database	license:CC-BY-SA-3.0	1.0363
database	license:LPPL-1.3c	1.0363
database	w:agent	1.0363
database	w:amd	1.0363
database	w:chicken	1.0363
database	w:conquer	1.0363
database	w:customizable	1.0363
database	w:elm	1.0363
database	w:english	1.0363
database	w:gui	1.0363
database	w:kubernetes	1.0363
database	w:lisp	1.0363
database	w:one	1.0363
database	w:parser	1.0363
database	w:platform	1.0363
database	w:powerful	1.0363
database	w:program	1.0363
database	w:providing	1.0363
database	w:release	1.0363
database	w:some	1.0363
database	w:ubuntu	1.0363
database	w:unhinted	1.0363
database	w:useful	1.0363
database	w:window	1.0363
database	license:APSL-2.0	0.9244
database	license:LGPL-2.1	0.9244
database	license:free	0.9244
database	w:binary	0.9244
database	w:browser	0.9244
database	w:daemon	0.9244
database	w:device	0.9244
database	w:displays	0.9244
database	w:hyprland	0.9244
database	w:javascript	0.9244
database	w:kodi	0.9244
database	w:man	0.9244
database	w:management	0.9244
database	w:playing	0.9244
database	w:plugins	0.9244
database	w:quake	0.9244
database	w:systems	0.9244
database	w:time	0.9244
database	w:user	0.9244
database	w:utility	0.9244
database	w:language	0.9012
database	w:source	0.8669
database	builder:buildKodiAddon	0.8237
database	host:eclipse.org	0.8237
database	license:CC-BY-4.0	0.8237
database	w:check	0.8237
database	w:components	0.8237
database	w:core	0.8237
database	w:custom	0.8237
database	w:developers	0.8237
database	w:features	0.8237
database	w:ibus	0.8237
database	w:indicator	0.8237
database	w:intel	0.8237
database	w:original	0.8237
database	w:panel	0.8237
database	w:pantheon	0.8237
database	w:pim	0.8237
database	w:printer	0.8237
database	w:project	0.8237
database	w:python	0.8237
database	w:scripts	0.8237
database	w:set	0.8237
database	w:tmux	0.8237
database	w:viewer	0.8237
database	w:windows	0.8237
database	builder:buildPythonPackage	0.7321
database	builder:vimUtils.buildVimPlugin	0.7321
database	host:jetbrains.com	0.7321
database	license:unfreeRedistributable	0.7321
database	w:alternative	0.7321
database	w:audio	0.7321
database	w:collection	0.7321
database	w:commands	0.7321
database	w:component	0.7321
database	w:input	0.7321
database	w:java	0.7321
database	w:lxqt	0.7321
database	w:manage	0.7321
database	w:small	0.7321
database	w:style	0.7321
database	w:test	0.7321
database	w:touch	0.7321
database	w:wayland	0.7321
database	license:Artistic-2.0	0.6480
database	w:berkeley	0.6480
database	w:control	0.6480
database	w:environment	0.6480
database	w:fast	0.6480
database	w:jetbrains	0.6480
database	w:libraries	0.6480
database	w:mimicking	0.6480
database	w:neovim	0.6480
database	w:pass	0.6480
database	w:realtek	0.6480
database	w:rust	0.6480
database	w:terminal	0.6480
database	w:various	0.6480
database	w:width	0.6480
database	w:written	0.6480
database	w:system	0.6102
database	w:module	0.5845
database	builder:buildNpmPackage	0.5704
database	host:brother.com	0.5704
database	host:opensource.apple.com	0.5704
database	host:pagure.io	0.5704
database	license:publicDomain	0.5704
database	w:brother	0.5704
database	w:built	0.5704
database	w:darwin	0.5704
database	w:easy	0.5704
database	w:fork	0.5704
database	w:indian	0.5704
database	w:iosevka	0.5704
database	w:lv2	0.5704
database	w:mono	0.5704
database	w:standard	0.5704
database	name:prefix:lib	0.5350
database	gui:wrapGAppsHook3	-0.5714
database	license:GPL-2.0	-0.5714
database	w:implementation	-0.5959
database	license:CC-BY-SA-4.0	-0.6198
database	license:LGPL-2.0-only	-0.6661
database	w:font	-0.6661
database	gui:wrapQtAppsHook	-0.7105
database	w:game	-0.7105
database	w:ide	-0.7105
database	license:GPL-3.0-only	-0.7294
database	w:linux	-0.7941
database	w:dictionary	-0.8716
database	gui:gtk3	-0.9263
database	license:LGPL-2.1-only	-0.9952
database	w:driver	-0.9952
database	license:MIT	-0.9969
database	license:GPL-2.0-or-later	-1.0141
database	license:unfree	-1.0281
database	license:LGPL-3.0-or-later	-1.1359
database	builder:fetchzip	-1.2070
database	license:OFL-1.1	-1.2342
database	license:LGPL-3.0-only	-1.2867
database	license:BSD-3-Clause	-1.3717
database	builder:runCommand	-1.4751
database	license:BSD-2-Clause	-1.4966
database	license:LGPL-2.0-or-later	-1.5986
database	builder:stdenvNoCC.mkDerivation	-1.9065
database	license:GPL-3.0-or-later	-2.1085
database	license:GPL-2.0-only	-2.3495
database	license:CC0-1.0	-2.4682
database	host:invent.kde.org	-2.4879
database	has:mainProgram	-3.3946
desktop	host:invent.kde.org	8.1185
desktop	license:CC0-1.0	6.0994
desktop	w:plasma	5.3477
desktop	w:kde	5.1408
desktop	host:extensions.gnome.org	4.7905
desktop	w:gnome	4.7379
desktop	license:LGPL-3.0-or-later	4.5350
desktop	license:LGPL-2.0-only	4.5298
desktop	license:LGPL-2.0-or-later	4.4877
desktop	w:elementary	4.4289
desktop	w:lomiri	4.4289
desktop	w:lxqt	4.1895
desktop	w:components	4.0960
desktop	w:pantheon	4.0960
desktop	w:pim	4.0960
desktop	w:hyprland	3.9934
desktop	w:ubuntu	3.8797
desktop	w:window	3.8797
desktop	license:LGPL-3.0-only	3.8767
desktop	w:akonadi	3.7521
desktop	w:assist	3.7521
desktop	w:wingpanel	3.7521
desktop	host:enlightenment.org	3.6065
desktop	w:calculator	3.6065
desktop	w:handling	3.6065
desktop	w:qml	3.6065
desktop	gui:wrapGAppsHook4	3.4637
desktop	license:FSFAP	3.4369
desktop	name:prefix:kde-	3.4369
desktop	w:calendar	3.4369
desktop	w:kio	3.4369
desktop	w:plug	3.4369
desktop	w:switchboard	3.4369
desktop	gui:wrapQtAppsHook	3.1756
desktop	license:LGPL-2.1-only	3.1667
desktop	w:touch	2.9965
desktop	w:wayland	2.9965
desktop	w:mobile	2.9520
desktop	license:LGPL-2.1-or-later	2.8994
desktop	w:indicator	2.8940
desktop	w:viewer	2.8940
desktop	w:applications	2.7342
desktop	gui:gtk4	2.6880
desktop	license:GPL-3.0-only	2.6134
desktop	w:bluetooth	2.5070
desktop	w:image	2.5070
desktop	w:session	2.5070
desktop	w:application	2.4865
desktop	w:desktop	2.4865
desktop	w:shell	2.4515
desktop	license:BSD-2-Clause	2.3499
desktop	w:menu	2.3375
desktop	license:GPL-3.0-or-later	2.3226
desktop	license:CC-BY-4.0	2.2685
desktop	w:app	2.2410
desktop	license:GPL-2.0-or-later	2.2320
desktop	license:BSD-3-Clause	2.1425
desktop	name:suffix-tools	2.1343
desktop	w:puzzle	2.1343
desktop	w:sound	2.1343
desktop	w:settings	2.0747
desktop	license:CC-BY-SA-3.0	1.9953
desktop	w:program	1.9953
desktop	w:providing	1.9953
desktop	w:provides	1.8587
desktop	w:make	1.8257
desktop	w:real-time	1.8257
desktop	w:panel	1.8035
desktop	w:libraries	1.6790
desktop	w:various	1.6790
desktop	w:daemon	1.6579
desktop	w:displays	1.6579
desktop	w:user	1.6579
desktop	w:around	1.6226
desktop	w:emulator	1.6226
desktop	w:keyboard	1.6226
desktop	w:notification	1.6226
desktop	w:simple	1.6193
desktop	w:file	1.5612
desktop	w:gui	1.4884
desktop	w:powerful	1.4884
desktop	w:top	1.4057
desktop	w:library	1.3899
desktop	w:devices	1.3756
desktop	name:suffix-theme	1.3688
desktop	w:about	1.3688
desktop	w:games	1.3688
desktop	w:single	1.3688
desktop	w:typing	1.3688
desktop	w:environment	1.3498
desktop	w:player	1.3095
desktop	w:apps	1.2853
desktop	w:display	1.2853
desktop	w:notifications	1.2853
desktop	w:working	1.2853
desktop	w:designed	1.2792
desktop	w:editor	1.2792
desktop	w:management	1.2362
desktop	w:utility	1.2362
desktop	w:game	1.1956
desktop	w:manager	1.1721
desktop	license:CC-BY-SA-4.0	1.1090
desktop	w:interface	1.0395
desktop	w:service	1.0395
desktop	w:access	1.0379
desktop	w:theme	1.0379
desktop	w:customizable	1.0331
desktop	w:but	1.0315
desktop	w:php	1.0315
desktop	w:quickly	1.0315
desktop	w:files	0.9077
desktop	license:GPL-2.0-only	0.8927
desktop	w:easy	0.8923
desktop	w:information	0.8667
desktop	w:manage	0.8667
desktop	w:system	0.8566
desktop	w:time	0.8315
desktop	name:prefix:lib	0.8248
desktop	w:integration	0.7997
desktop	w:color	0.7793
desktop	w:functionality	0.7793
desktop	w:power	0.7793
desktop	w:process	0.7793
desktop	w:programs	0.7793
desktop	w:control	0.7227
desktop	w:terminal	0.7227
desktop	w:written	0.7227
desktop	gui:wrapGAppsHook3	0.7115
desktop	w:monitoring	0.6987
desktop	w:text	0.6987
desktop	license:Unlicense	0.6925
desktop	w:between	0.6925
desktop	w:disk	0.6925
desktop	w:flexible	0.6925
desktop	w:generator	0.6925
desktop	w:high	0.6925
desktop	w:including	0.6925
desktop	w:native	0.6925
desktop	w:features	0.6636
desktop	w:scripts	0.6636
desktop	has:mainProgram	0.6463
desktop	w:agent	0.5777
desktop	w:useful	0.5777
desktop	gui:gtk3	0.5662
desktop	w:audio	0.5196
desktop	w:style	0.5196
desktop	w:built	-0.5041
desktop	w:standard	-0.5041
desktop	w:implementation	-0.5418
desktop	w:amd	-0.5864
desktop	w:some	-0.5864
desktop	w:web	-0.5923
desktop	w:plugin	-0.5945
desktop	builder:stdenv.mkDerivation	-0.7100
desktop	w:javascript	-0.7125
desktop	w:check	-0.8246
desktop	w:custom	-0.8246
desktop	w:developers	-0.8246
desktop	w:intel	-0.8246
desktop	w:original	-0.8246
desktop	w:python	-0.8246
desktop	w:assistant	-0.8696
desktop	w:wrapper	-0.8905
desktop	w:alternative	-0.9255
desktop	w:commands	-0.9255
desktop	w:component	-0.9255
desktop	w:configuration	-0.9293
desktop	license:Artistic-2.0	-1.0174
desktop	w:rust	-1.0174
desktop	w:port	-1.0393
desktop	license:publicDomain	-1.1017
desktop	w:build	-1.1795
desktop	w:runtime	-1.1795
desktop	w:code	-1.1907
desktop	builder:mkDerivation	-1.3523
desktop	host:developer.android.com	-1.3756
desktop	host:gitlab.linphone.org	-1.3756
desktop	host:multitran.sourceforge.net	-1.3756
desktop	license:APSL-1.0	-1.3756
desktop	name:suffix-driver	-1.3756
desktop	w:addon	-1.3756
desktop	w:cards	-1.3756
desktop	w:clang	-1.3756
desktop	w:condensed	-1.3756
desktop	w:controller	-1.3756
desktop	w:deadbeef	-1.3756
desktop	w:distribution	-1.3756
desktop	w:dotted	-1.3756
desktop	w:efficient	-1.3756
desktop	w:embedded	-1.3756
desktop	w:firefox	-1.3756
desktop	w:format	-1.3756
desktop	w:freshrss	-1.3756
desktop	w:highlighting	-1.3756
desktop	w:http	-1.3756
desktop	w:injection	-1.3756
desktop	w:laptop	-1.3756
desktop	w:linphone	-1.3756
desktop	w:lldb	-1.3756
desktop	w:llvm	-1.3756
desktop	w:lua	-1.3756
desktop	w:machine	-1.3756
desktop	w:multitran	-1.3756
desktop	w:networking	-1.3756
desktop	w:page	-1.3756
desktop	w:pages	-1.3756
desktop	w:security	-1.3756
desktop	w:state	-1.3756
desktop	w:syntax	-1.3756
desktop	w:unicode	-1.3756
desktop	w:vdr	-1.3756
desktop	w:vim	-1.3756
desktop	w:yamagi	-1.3756
desktop	w:free	-1.4268
desktop	w:package	-1.4426
desktop	w:engine	-1.4990
desktop	builder:buildFHSEnv	-1.5435
desktop	host:buildbot.net	-1.5435
desktop	license:EPL-1.0	-1.5435
desktop	name:suffix-server	-1.5435
desktop	w:base	-1.5435
